gainQuoteHomeConversionFactor,reason,accountBalance,type,halfSpreadCost,instrument,tradeCloseTransactionID,time,pl,baseFinancingHomeConversionCost,accountID,requestID,guaranteedExecutionFeeHomeConversionCost,guaranteedExecutionFee,fullPrice,positionFinancings,takeProfitOnFill,longPositionCloseout,userID,quotePL,plHomeConversionCost,closedTradeID,positionFill,commission,requestedUnits,lossQuoteHomeConversionFactor,quoteGuaranteedExecutionFee,triggerCondition,baseFinancing,triggerMode,stopLossOnFill,id,tradeOpened,financing,baseHomeConversionCost,units,batchID,homeConversionFactors,price,tradeID,orderID,timeInForce,tradesClosed,fullVWAP,homeConversionCost
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-07-29T15:00:59.877225296Z,,,101-004-29576199-001,7.92813E+16,,,,,"{'price': '1.08414', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.08015', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",34,,,,1000,34,,,,,FOK,,,
0.774448647,MARKET_ORDER,99999.1304,ORDER_FILL,0.0272,EUR_USD,,2024-07-29T15:00:59.877225296Z,0,0,101-004-29576199-001,7.92813E+16,0,0,"{'closeoutBid': '1.08162', 'closeoutAsk': '1.08187', 'timestamp': '2024-07-29T15:00:58.429950429Z', 'bids': [{'price': '1.08171', 'liquidity': '500000'}, {'price': '1.08170', 'liquidity': '2500000'}, {'price': '1.08169', 'liquidity': '2000000'}, {'price': '1.08168', 'liquidity': '5000000'}, {'price': '1.08165', 'liquidity': '10000000'}, {'price': '1.08162', 'liquidity': '10000000'}], 'asks': [{'price': '1.08178', 'liquidity': '500000'}, {'price': '1.08179', 'liquidity': '500000'}, {'price': '1.08180', 'liquidity': '2000000'}, {'price': '1.08181', 'liquidity': '2000000'}, {'price': '1.08182', 'liquidity': '5000000'}, {'price': '1.08184', 'liquidity': '10000000'}, {'price': '1.08187', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,1000,0.782232051,0,,0,,,35,"{'price': '1.08178', 'tradeID': '35', 'units': '1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0272', 'initialMarginRequired': '28.0657', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,1000,34,"{'gainQuoteHome': {'factor': '0.77444864739247'}, 'lossQuoteHome': {'factor': '0.78223205088385'}, 'gainBaseHome': {'factor': '0.83776015'}, 'lossBaseHome': {'factor': '0.84617985'}}",1.08178,,34,,,1.08178,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-07-29T15:00:59.877225296Z,,,101-004-29576199-001,7.92813E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,,,36,,,,,34,,1.08414,35,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-07-29T15:00:59.877225296Z,,,101-004-29576199-001,7.92813E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,37,,,,,34,,1.08015,35,,GTC,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-07-29T15:15:59.901339350Z,,,101-004-29576199-001,9.72957E+16,,,,,"{'price': '1.08353', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.08122', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",38,,,,1000,38,,,,,FOK,,,
0.773969729,MARKET_ORDER,99999.1304,ORDER_FILL,0.0233,EUR_USD,,2024-07-29T15:15:59.901339350Z,0,0,101-004-29576199-001,9.72957E+16,0,0,"{'closeoutBid': '1.08209', 'closeoutAsk': '1.08233', 'timestamp': '2024-07-29T15:15:59.576066093Z', 'bids': [{'price': '1.08218', 'liquidity': '500000'}, {'price': '1.08217', 'liquidity': '2500000'}, {'price': '1.08216', 'liquidity': '2000000'}, {'price': '1.08215', 'liquidity': '5000000'}, {'price': '1.08212', 'liquidity': '10000000'}, {'price': '1.08209', 'liquidity': '10000000'}], 'asks': [{'price': '1.08224', 'liquidity': '500000'}, {'price': '1.08225', 'liquidity': '500000'}, {'price': '1.08226', 'liquidity': '2000000'}, {'price': '1.08227', 'liquidity': '2000000'}, {'price': '1.08228', 'liquidity': '5000000'}, {'price': '1.08230', 'liquidity': '10000000'}, {'price': '1.08233', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,1000,0.781748319,0,,0,,,39,"{'price': '1.08224', 'tradeID': '39', 'units': '1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0233', 'initialMarginRequired': '28.0603', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,1000,38,"{'gainQuoteHome': {'factor': '0.77396972872404'}, 'lossQuoteHome': {'factor': '0.78174831896248'}, 'gainBaseHome': {'factor': '0.83760095'}, 'lossBaseHome': {'factor': '0.84601905'}}",1.08224,,38,,,1.08224,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-07-29T15:15:59.901339350Z,,,101-004-29576199-001,9.72957E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,,,40,,,,,38,,1.08353,39,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-07-29T15:15:59.901339350Z,,,101-004-29576199-001,9.72957E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,41,,,,,38,,1.08122,39,,GTC,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-07-29T15:30:59.789381989Z,,,101-004-29576199-001,1.1531E+17,,,,,"{'price': '1.08282', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.08183', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",42,,,,1000,42,,,,,FOK,,,
0.774240741,MARKET_ORDER,99999.1304,ORDER_FILL,0.0311,EUR_USD,,2024-07-29T15:30:59.789381989Z,0,0,101-004-29576199-001,1.1531E+17,0,0,"{'closeoutBid': '1.08194', 'closeoutAsk': '1.08220', 'timestamp': '2024-07-29T15:30:58.652888541Z', 'bids': [{'price': '1.08203', 'liquidity': '500000'}, {'price': '1.08202', 'liquidity': '2500000'}, {'price': '1.08201', 'liquidity': '2000000'}, {'price': '1.08200', 'liquidity': '5000000'}, {'price': '1.08197', 'liquidity': '10000000'}, {'price': '1.08194', 'liquidity': '10000000'}], 'asks': [{'price': '1.08211', 'liquidity': '500000'}, {'price': '1.08212', 'liquidity': '500000'}, {'price': '1.08213', 'liquidity': '2000000'}, {'price': '1.08214', 'liquidity': '2000000'}, {'price': '1.08215', 'liquidity': '5000000'}, {'price': '1.08217', 'liquidity': '10000000'}, {'price': '1.08220', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,1000,0.782022055,0,,0,,,43,"{'price': '1.08211', 'tradeID': '43', 'units': '1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0311', 'initialMarginRequired': '28.0673', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,1000,42,"{'gainQuoteHome': {'factor': '0.77424074129135'}, 'lossQuoteHome': {'factor': '0.78202205527417'}, 'gainBaseHome': {'factor': '0.83780990'}, 'lossBaseHome': {'factor': '0.84623010'}}",1.08211,,42,,,1.08211,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-07-29T15:30:59.789381989Z,,,101-004-29576199-001,1.1531E+17,,,,,,,29576199,,,,,,,,,DEFAULT,,,,44,,,,,42,,1.08282,43,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-07-29T15:30:59.789381989Z,,,101-004-29576199-001,1.1531E+17,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,45,,,,,42,,1.08183,43,,GTC,,,
0.774508929,STOP_LOSS_ORDER,99998.9114,ORDER_FILL,0.0311,EUR_USD,,2024-07-29T15:40:30.365800059Z,-0.219,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.08174', 'closeoutAsk': '1.08200', 'timestamp': '2024-07-29T15:40:30.365800059Z', 'bids': [{'price': '1.08183', 'liquidity': '500000'}, {'price': '1.08182', 'liquidity': '2500000'}, {'price': '1.08181', 'liquidity': '2000000'}, {'price': '1.08180', 'liquidity': '5000000'}, {'price': '1.08177', 'liquidity': '10000000'}, {'price': '1.08174', 'liquidity': '10000000'}], 'asks': [{'price': '1.08191', 'liquidity': '500000'}, {'price': '1.08192', 'liquidity': '500000'}, {'price': '1.08193', 'liquidity': '2000000'}, {'price': '1.08194', 'liquidity': '2000000'}, {'price': '1.08195', 'liquidity': '5000000'}, {'price': '1.08197', 'liquidity': '10000000'}, {'price': '1.08200', 'liquidity': '10000000'}]}",,,,29576199,-0.28,-0.001077037,,,0,-1000,0.782292938,0,,0,,,46,,0,,-1000,46,"{'gainQuoteHome': {'factor': '0.77450892895238'}, 'lossQuoteHome': {'factor': '0.78229293828858'}, 'gainBaseHome': {'factor': '0.83792930'}, 'lossBaseHome': {'factor': '0.84635070'}}",1.08183,,45,,"[{'tradeID': '43', 'units': '-1000', 'realizedPL': '-0.2190', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.08183', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0311', 'plHomeConversionCost': '-0.00107703723883', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00107703723883'}]",1.08183,-0.001077037
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,46,2024-07-29T15:40:30.365800059Z,,,101-004-29576199-001,,,,,,,,29576199,,,43,,,,,,,,,,47,,,,,46,,,,44,,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-07-29T15:45:59.864523836Z,,,101-004-29576199-001,1.1531E+17,,,,,"{'price': '1.08268', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.08151', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",48,,,,1000,48,,,,,FOK,,,
0.774427549,MARKET_ORDER,99998.9114,ORDER_FILL,0.0272,EUR_USD,,2024-07-29T15:45:59.864523836Z,0,0,101-004-29576199-001,1.1531E+17,0,0,"{'closeoutBid': '1.08184', 'closeoutAsk': '1.08209', 'timestamp': '2024-07-29T15:45:59.639779407Z', 'bids': [{'price': '1.08193', 'liquidity': '500000'}, {'price': '1.08192', 'liquidity': '2500000'}, {'price': '1.08191', 'liquidity': '2000000'}, {'price': '1.08190', 'liquidity': '5000000'}, {'price': '1.08187', 'liquidity': '10000000'}, {'price': '1.08184', 'liquidity': '10000000'}], 'asks': [{'price': '1.08200', 'liquidity': '500000'}, {'price': '1.08201', 'liquidity': '500000'}, {'price': '1.08202', 'liquidity': '2000000'}, {'price': '1.08203', 'liquidity': '2000000'}, {'price': '1.08204', 'liquidity': '5000000'}, {'price': '1.08206', 'liquidity': '10000000'}, {'price': '1.08209', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,1000,0.782210741,0,,0,,,49,"{'price': '1.08200', 'tradeID': '49', 'units': '1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0272', 'initialMarginRequired': '28.0713', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,1000,48,"{'gainQuoteHome': {'factor': '0.77442754927353'}, 'lossQuoteHome': {'factor': '0.78221074072351'}, 'gainBaseHome': {'factor': '0.83792930'}, 'lossBaseHome': {'factor': '0.84635070'}}",1.082,,48,,,1.082,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-07-29T15:45:59.864523836Z,,,101-004-29576199-001,1.1531E+17,,,,,,,29576199,,,,,,,,,DEFAULT,,,,50,,,,,48,,1.08268,49,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-07-29T15:45:59.864523836Z,,,101-004-29576199-001,1.1531E+17,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,51,,,,,48,,1.08151,49,,GTC,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-07-29T16:00:59.766728099Z,,,101-004-29576199-001,9.72957E+16,,,,,"{'price': '1.08236', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.08158', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",52,,,,1000,52,,,,,FOK,,,
0.774304005,MARKET_ORDER,99998.9114,ORDER_FILL,0.0311,EUR_USD,,2024-07-29T16:00:59.766728099Z,0,0,101-004-29576199-001,9.72957E+16,0,0,"{'closeoutBid': '1.08181', 'closeoutAsk': '1.08207', 'timestamp': '2024-07-29T16:00:58.534392803Z', 'bids': [{'price': '1.08190', 'liquidity': '500000'}, {'price': '1.08189', 'liquidity': '2500000'}, {'price': '1.08188', 'liquidity': '2000000'}, {'price': '1.08187', 'liquidity': '5000000'}, {'price': '1.08184', 'liquidity': '10000000'}, {'price': '1.08181', 'liquidity': '10000000'}], 'asks': [{'price': '1.08198', 'liquidity': '500000'}, {'price': '1.08199', 'liquidity': '500000'}, {'price': '1.08200', 'liquidity': '2000000'}, {'price': '1.08201', 'liquidity': '2000000'}, {'price': '1.08202', 'liquidity': '5000000'}, {'price': '1.08204', 'liquidity': '10000000'}, {'price': '1.08207', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,1000,0.782085955,0,,0,,,53,"{'price': '1.08198', 'tradeID': '53', 'units': '1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0311', 'initialMarginRequired': '28.0657', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,1000,52,"{'gainQuoteHome': {'factor': '0.77430400525554'}, 'lossQuoteHome': {'factor': '0.78208595505710'}, 'gainBaseHome': {'factor': '0.83776015'}, 'lossBaseHome': {'factor': '0.84617985'}}",1.08198,,52,,,1.08198,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-07-29T16:00:59.766728099Z,,,101-004-29576199-001,9.72957E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,,,54,,,,,52,,1.08236,53,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-07-29T16:00:59.766728099Z,,,101-004-29576199-001,9.72957E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,55,,,,,52,,1.08158,53,,GTC,,,
0.774418508,STOP_LOSS_ORDER,99998.5985,ORDER_FILL,0.0311,EUR_USD,,2024-07-29T16:07:27.467865945Z,-0.3129,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.08149', 'closeoutAsk': '1.08175', 'timestamp': '2024-07-29T16:07:27.467865945Z', 'bids': [{'price': '1.08158', 'liquidity': '500000'}, {'price': '1.08157', 'liquidity': '2500000'}, {'price': '1.08156', 'liquidity': '2000000'}, {'price': '1.08155', 'liquidity': '5000000'}, {'price': '1.08152', 'liquidity': '10000000'}, {'price': '1.08149', 'liquidity': '10000000'}], 'asks': [{'price': '1.08166', 'liquidity': '500000'}, {'price': '1.08167', 'liquidity': '500000'}, {'price': '1.08168', 'liquidity': '2000000'}, {'price': '1.08169', 'liquidity': '2000000'}, {'price': '1.08170', 'liquidity': '5000000'}, {'price': '1.08172', 'liquidity': '10000000'}, {'price': '1.08175', 'liquidity': '10000000'}]}",,,,29576199,-0.4,-0.001536024,,,0,-1000,0.782201609,0,,0,,,56,,0,,-1000,56,"{'gainQuoteHome': {'factor': '0.77441850848924'}, 'lossQuoteHome': {'factor': '0.78220160907708'}, 'gainBaseHome': {'factor': '0.83763080'}, 'lossBaseHome': {'factor': '0.84604920'}}",1.08158,,55,,"[{'tradeID': '53', 'units': '-1000', 'realizedPL': '-0.3129', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.08158', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0311', 'plHomeConversionCost': '-0.00153602405504', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00153602405504'}]",1.08158,-0.001536024
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,56,2024-07-29T16:07:27.467865945Z,,,101-004-29576199-001,,,,,,,,29576199,,,53,,,,,,,,,,57,,,,,56,,,,54,,,,
0.77447276,STOP_LOSS_ORDER,99998.2074,ORDER_FILL,0.0234,EUR_USD,,2024-07-29T16:11:33.767870471Z,-0.3911,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.08141', 'closeoutAsk': '1.08165', 'timestamp': '2024-07-29T16:11:33.767870471Z', 'bids': [{'price': '1.08150', 'liquidity': '500000'}, {'price': '1.08149', 'liquidity': '2500000'}, {'price': '1.08148', 'liquidity': '2000000'}, {'price': '1.08147', 'liquidity': '5000000'}, {'price': '1.08144', 'liquidity': '10000000'}, {'price': '1.08141', 'liquidity': '10000000'}], 'asks': [{'price': '1.08156', 'liquidity': '500000'}, {'price': '1.08157', 'liquidity': '500000'}, {'price': '1.08158', 'liquidity': '2000000'}, {'price': '1.08159', 'liquidity': '2000000'}, {'price': '1.08160', 'liquidity': '5000000'}, {'price': '1.08162', 'liquidity': '10000000'}, {'price': '1.08165', 'liquidity': '10000000'}]}",,,,29576199,-0.5,-0.001917134,,,0,-1000,0.782256405,0,,0,,,58,,0,,-1000,58,"{'gainQuoteHome': {'factor': '0.77447275952852'}, 'lossQuoteHome': {'factor': '0.78225640535292'}, 'gainBaseHome': {'factor': '0.83766065'}, 'lossBaseHome': {'factor': '0.84607935'}}",1.0815,,51,,"[{'tradeID': '49', 'units': '-1000', 'realizedPL': '-0.3911', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.08150', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0234', 'plHomeConversionCost': '-0.00191713351366', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00191713351366'}]",1.0815,-0.001917134
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,58,2024-07-29T16:11:33.767870471Z,,,101-004-29576199-001,,,,,,,,29576199,,,49,,,,,,,,,,59,,,,,58,,,,50,,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-07-29T16:15:59.794708659Z,,,101-004-29576199-001,1.1531E+17,,,,,"{'price': '1.08236', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.08098', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",60,,,,1000,60,,,,,FOK,,,
0.774481801,MARKET_ORDER,99998.2074,ORDER_FILL,0.0234,EUR_USD,,2024-07-29T16:15:59.794708659Z,0,0,101-004-29576199-001,1.1531E+17,0,0,"{'closeoutBid': '1.08146', 'closeoutAsk': '1.08170', 'timestamp': '2024-07-29T16:15:58.889790697Z', 'bids': [{'price': '1.08155', 'liquidity': '500000'}, {'price': '1.08154', 'liquidity': '2500000'}, {'price': '1.08153', 'liquidity': '2000000'}, {'price': '1.08152', 'liquidity': '5000000'}, {'price': '1.08149', 'liquidity': '10000000'}, {'price': '1.08146', 'liquidity': '10000000'}], 'asks': [{'price': '1.08161', 'liquidity': '500000'}, {'price': '1.08162', 'liquidity': '500000'}, {'price': '1.08163', 'liquidity': '2000000'}, {'price': '1.08164', 'liquidity': '2000000'}, {'price': '1.08165', 'liquidity': '5000000'}, {'price': '1.08167', 'liquidity': '10000000'}, {'price': '1.08170', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,1000,0.782265537,0,,0,,,61,"{'price': '1.08161', 'tradeID': '61', 'units': '1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0234', 'initialMarginRequired': '28.0627', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,1000,60,"{'gainQuoteHome': {'factor': '0.77448180073490'}, 'lossQuoteHome': {'factor': '0.78226553742570'}, 'gainBaseHome': {'factor': '0.83767060'}, 'lossBaseHome': {'factor': '0.84608940'}}",1.08161,,60,,,1.08161,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-07-29T16:15:59.794708659Z,,,101-004-29576199-001,1.1531E+17,,,,,,,29576199,,,,,,,,,DEFAULT,,,,62,,,,,60,,1.08236,61,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-07-29T16:15:59.794708659Z,,,101-004-29576199-001,1.1531E+17,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,63,,,,,60,,1.08098,61,,GTC,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-07-29T16:30:59.783457559Z,,,101-004-29576199-001,6.12669E+16,,,,,"{'price': '1.08221', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.08143', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",64,,,,1000,64,,,,,FOK,,,
0.774126292,MARKET_ORDER,99998.2074,ORDER_FILL,0.0233,EUR_USD,,2024-07-29T16:30:59.783457559Z,0,0,101-004-29576199-001,6.12669E+16,0,0,"{'closeoutBid': '1.08183', 'closeoutAsk': '1.08207', 'timestamp': '2024-07-29T16:30:59.574022667Z', 'bids': [{'price': '1.08192', 'liquidity': '500000'}, {'price': '1.08191', 'liquidity': '2500000'}, {'price': '1.08190', 'liquidity': '2000000'}, {'price': '1.08189', 'liquidity': '5000000'}, {'price': '1.08186', 'liquidity': '10000000'}, {'price': '1.08183', 'liquidity': '10000000'}], 'asks': [{'price': '1.08198', 'liquidity': '500000'}, {'price': '1.08199', 'liquidity': '500000'}, {'price': '1.08200', 'liquidity': '2000000'}, {'price': '1.08201', 'liquidity': '2000000'}, {'price': '1.08202', 'liquidity': '5000000'}, {'price': '1.08204', 'liquidity': '10000000'}, {'price': '1.08207', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,1000,0.781906456,0,,0,,,65,"{'price': '1.08198', 'tradeID': '65', 'units': '1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0233', 'initialMarginRequired': '28.0600', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,1000,64,"{'gainQuoteHome': {'factor': '0.77412629230295'}, 'lossQuoteHome': {'factor': '0.78190645604469'}, 'gainBaseHome': {'factor': '0.83759100'}, 'lossBaseHome': {'factor': '0.84600900'}}",1.08198,,64,,,1.08198,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-07-29T16:30:59.783457559Z,,,101-004-29576199-001,6.12669E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,,,66,,,,,64,,1.08221,65,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-07-29T16:30:59.783457559Z,,,101-004-29576199-001,6.12669E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,67,,,,,64,,1.08143,65,,GTC,,,
,CLIENT_ORDER,,MARKET_ORDER,,EUR_USD,,2024-07-29T16:45:59.855687529Z,,,101-004-29576199-001,6.12669E+16,,,,,"{'price': '1.08266', 'timeInForce': 'GTC'}",,29576199,,,,DEFAULT,,,,,,,,"{'price': '1.08152', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}",68,,,,1000,68,,,,,FOK,,,
0.773963709,MARKET_ORDER,99998.2074,ORDER_FILL,0.0311,EUR_USD,,2024-07-29T16:45:59.855687529Z,0,0,101-004-29576199-001,6.12669E+16,0,0,"{'closeoutBid': '1.08185', 'closeoutAsk': '1.08211', 'timestamp': '2024-07-29T16:45:59.825481776Z', 'bids': [{'price': '1.08194', 'liquidity': '500000'}, {'price': '1.08193', 'liquidity': '2500000'}, {'price': '1.08192', 'liquidity': '2000000'}, {'price': '1.08191', 'liquidity': '5000000'}, {'price': '1.08188', 'liquidity': '10000000'}, {'price': '1.08185', 'liquidity': '10000000'}], 'asks': [{'price': '1.08202', 'liquidity': '500000'}, {'price': '1.08203', 'liquidity': '500000'}, {'price': '1.08204', 'liquidity': '2000000'}, {'price': '1.08205', 'liquidity': '2000000'}, {'price': '1.08206', 'liquidity': '5000000'}, {'price': '1.08208', 'liquidity': '10000000'}, {'price': '1.08211', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,1000,0.781742239,0,,0,,,69,"{'price': '1.08202', 'tradeID': '69', 'units': '1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0311', 'initialMarginRequired': '28.0540', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,1000,68,"{'gainQuoteHome': {'factor': '0.77396370917356'}, 'lossQuoteHome': {'factor': '0.78174223891400'}, 'gainBaseHome': {'factor': '0.83741190'}, 'lossBaseHome': {'factor': '0.84582810'}}",1.08202,,68,,,1.08202,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-07-29T16:45:59.855687529Z,,,101-004-29576199-001,6.12669E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,,,70,,,,,68,,1.08266,69,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-07-29T16:45:59.855687529Z,,,101-004-29576199-001,6.12669E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,71,,,,,68,,1.08152,69,,GTC,,,
0.773777124,TAKE_PROFIT_ORDER,99998.3854,ORDER_FILL,0.0272,EUR_USD,,2024-07-29T16:49:29.084772727Z,0.178,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.08212', 'closeoutAsk': '1.08237', 'timestamp': '2024-07-29T16:49:29.084772727Z', 'bids': [{'price': '1.08221', 'liquidity': '500000'}, {'price': '1.08220', 'liquidity': '2500000'}, {'price': '1.08219', 'liquidity': '2000000'}, {'price': '1.08218', 'liquidity': '5000000'}, {'price': '1.08215', 'liquidity': '10000000'}, {'price': '1.08212', 'liquidity': '10000000'}], 'asks': [{'price': '1.08228', 'liquidity': '500000'}, {'price': '1.08229', 'liquidity': '500000'}, {'price': '1.08230', 'liquidity': '2000000'}, {'price': '1.08231', 'liquidity': '2000000'}, {'price': '1.08232', 'liquidity': '5000000'}, {'price': '1.08234', 'liquidity': '10000000'}, {'price': '1.08237', 'liquidity': '10000000'}]}",,,,29576199,0.23,-0.000883188,,,0,-1000,0.781553779,0,,0,,,72,,0,,-1000,72,"{'gainQuoteHome': {'factor': '0.77377712407741'}, 'lossQuoteHome': {'factor': '0.78155377859075'}, 'gainBaseHome': {'factor': '0.83741190'}, 'lossBaseHome': {'factor': '0.84582810'}}",1.08221,,66,,"[{'tradeID': '65', 'units': '-1000', 'realizedPL': '0.1780', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.08221', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0272', 'plHomeConversionCost': '-0.00088318761968', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00088318761968'}]",1.08221,-0.000883188
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,72,2024-07-29T16:49:29.084772727Z,,,101-004-29576199-001,,,,,,,,29576199,,,65,,,,,,,,,,73,,,,,72,,,,67,,,,
